date,year,month,country,arrivals
1996-07-01,1996,7,Saudi Arabia,490
1996-08-01,1996,8,Saudi Arabia,370
1996-09-01,1996,9,Saudi Arabia,320
1996-10-01,1996,10,Saudi Arabia,110
1996-11-01,1996,11,Saudi Arabia,210
1996-12-01,1996,12,Saudi Arabia,130
1997-01-01,1997,1,Saudi Arabia,380
1997-02-01,1997,2,Saudi Arabia,310
1997-03-01,1997,3,Saudi Arabia,370
1997-04-01,1997,4,Saudi Arabia,220
1997-05-01,1997,5,Saudi Arabia,150
1997-06-01,1997,6,Saudi Arabia,450
1997-07-01,1997,7,Saudi Arabia,620
1997-08-01,1997,8,Saudi Arabia,350
1997-09-01,1997,9,Saudi Arabia,120
1997-10-01,1997,10,Saudi Arabia,230
1997-11-01,1997,11,Saudi Arabia,140
1997-12-01,1997,12,Saudi Arabia,340
1998-01-01,1998,1,Saudi Arabia,320
1998-02-01,1998,2,Saudi Arabia,180
1998-03-01,1998,3,Saudi Arabia,290
1998-04-01,1998,4,Saudi Arabia,240
1998-05-01,1998,5,Saudi Arabia,200
1998-06-01,1998,6,Saudi Arabia,370
1998-07-01,1998,7,Saudi Arabia,460
1998-08-01,1998,8,Saudi Arabia,260
1998-09-01,1998,9,Saudi Arabia,240
1998-10-01,1998,10,Saudi Arabia,280
1998-11-01,1998,11,Saudi Arabia,230
1998-12-01,1998,12,Saudi Arabia,460
1999-01-01,1999,1,Saudi Arabia,470
1999-02-01,1999,2,Saudi Arabia,350
1999-03-01,1999,3,Saudi Arabia,450
1999-04-01,1999,4,Saudi Arabia,300
1999-05-01,1999,5,Saudi Arabia,220
1999-06-01,1999,6,Saudi Arabia,390
1999-07-01,1999,7,Saudi Arabia,590
1999-08-01,1999,8,Saudi Arabia,470
1999-09-01,1999,9,Saudi Arabia,120
1999-10-01,1999,10,Saudi Arabia,190
1999-11-01,1999,11,Saudi Arabia,170
1999-12-01,1999,12,Saudi Arabia,540
2000-01-01,2000,1,Saudi Arabia,460
2000-02-01,2000,2,Saudi Arabia,250
2000-03-01,2000,3,Saudi Arabia,270
2000-04-01,2000,4,Saudi Arabia,210
2000-05-01,2000,5,Saudi Arabia,170
2000-06-01,2000,6,Saudi Arabia,320
2000-07-01,2000,7,Saudi Arabia,610
2000-08-01,2000,8,Saudi Arabia,540
2000-09-01,2000,9,Saudi Arabia,340
2000-10-01,2000,10,Saudi Arabia,210
2000-11-01,2000,11,Saudi Arabia,110
2000-12-01,2000,12,Saudi Arabia,880
2001-01-01,2001,1,Saudi Arabia,190
2001-02-01,2001,2,Saudi Arabia,170
2001-03-01,2001,3,Saudi Arabia,300
2001-04-01,2001,4,Saudi Arabia,300
2001-05-01,2001,5,Saudi Arabia,200
2001-06-01,2001,6,Saudi Arabia,620
2001-07-01,2001,7,Saudi Arabia,860
2001-08-01,2001,8,Saudi Arabia,400
2001-09-01,2001,9,Saudi Arabia,270
2001-10-01,2001,10,Saudi Arabia,200
2001-11-01,2001,11,Saudi Arabia,240
2001-12-01,2001,12,Saudi Arabia,340
2002-01-01,2002,1,Saudi Arabia,130
2002-02-01,2002,2,Saudi Arabia,320
2002-03-01,2002,3,Saudi Arabia,350
2002-04-01,2002,4,Saudi Arabia,230
2002-05-01,2002,5,Saudi Arabia,230
2002-06-01,2002,6,Saudi Arabia,260
2002-07-01,2002,7,Saudi Arabia,850
2002-08-01,2002,8,Saudi Arabia,480
2002-09-01,2002,9,Saudi Arabia,140
2002-10-01,2002,10,Saudi Arabia,180
2002-11-01,2002,11,Saudi Arabia,390
2002-12-01,2002,12,Saudi Arabia,500
2003-01-01,2003,1,Saudi Arabia,230
2003-02-01,2003,2,Saudi Arabia,480
2003-03-01,2003,3,Saudi Arabia,200
2003-04-01,2003,4,Saudi Arabia,70
2003-05-01,2003,5,Saudi Arabia,310
2003-06-01,2003,6,Saudi Arabia,170
2003-07-01,2003,7,Saudi Arabia,750
2003-08-01,2003,8,Saudi Arabia,550
2003-09-01,2003,9,Saudi Arabia,340
2003-10-01,2003,10,Saudi Arabia,270
2003-11-01,2003,11,Saudi Arabia,390
2003-12-01,2003,12,Saudi Arabia,280
2004-01-01,2004,1,Saudi Arabia,450
2004-02-01,2004,2,Saudi Arabia,210
2004-03-01,2004,3,Saudi Arabia,270
2004-04-01,2004,4,Saudi Arabia,370
2004-05-01,2004,5,Saudi Arabia,190
2004-06-01,2004,6,Saudi Arabia,390
2004-07-01,2004,7,Saudi Arabia,1040
2004-08-01,2004,8,Saudi Arabia,830
2004-09-01,2004,9,Saudi Arabia,390
2004-10-01,2004,10,Saudi Arabia,190
2004-11-01,2004,11,Saudi Arabia,310
2004-12-01,2004,12,Saudi Arabia,220
2005-01-01,2005,1,Saudi Arabia,530
2005-02-01,2005,2,Saudi Arabia,220
2005-03-01,2005,3,Saudi Arabia,300
2005-04-01,2005,4,Saudi Arabia,260
2005-05-01,2005,5,Saudi Arabia,120
2005-06-01,2005,6,Saudi Arabia,450
2005-07-01,2005,7,Saudi Arabia,1520
2005-08-01,2005,8,Saudi Arabia,1170
2005-09-01,2005,9,Saudi Arabia,280
2005-10-01,2005,10,Saudi Arabia,280
2005-11-01,2005,11,Saudi Arabia,480
2005-12-01,2005,12,Saudi Arabia,490
2006-01-01,2006,1,Saudi Arabia,350
2006-02-01,2006,2,Saudi Arabia,560
2006-03-01,2006,3,Saudi Arabia,440
2006-04-01,2006,4,Saudi Arabia,410
2006-05-01,2006,5,Saudi Arabia,200
2006-06-01,2006,6,Saudi Arabia,750
2006-07-01,2006,7,Saudi Arabia,1610
2006-08-01,2006,8,Saudi Arabia,890
2006-09-01,2006,9,Saudi Arabia,170
2006-10-01,2006,10,Saudi Arabia,360
2006-11-01,2006,11,Saudi Arabia,370
2006-12-01,2006,12,Saudi Arabia,480
2007-01-01,2007,1,Saudi Arabia,350
2007-02-01,2007,2,Saudi Arabia,760
2007-03-01,2007,3,Saudi Arabia,550
2007-04-01,2007,4,Saudi Arabia,260
2007-05-01,2007,5,Saudi Arabia,260
2007-06-01,2007,6,Saudi Arabia,620
2007-07-01,2007,7,Saudi Arabia,2080
2007-08-01,2007,8,Saudi Arabia,1170
2007-09-01,2007,9,Saudi Arabia,290
2007-10-01,2007,10,Saudi Arabia,330
2007-11-01,2007,11,Saudi Arabia,430
2007-12-01,2007,12,Saudi Arabia,430
2008-01-01,2008,1,Saudi Arabia,700
2008-02-01,2008,2,Saudi Arabia,940
2008-03-01,2008,3,Saudi Arabia,580
2008-04-01,2008,4,Saudi Arabia,600
2008-05-01,2008,5,Saudi Arabia,390
2008-06-01,2008,6,Saudi Arabia,600
2008-07-01,2008,7,Saudi Arabia,2310
2008-08-01,2008,8,Saudi Arabia,1390
2008-09-01,2008,9,Saudi Arabia,580
2008-10-01,2008,10,Saudi Arabia,710
2008-11-01,2008,11,Saudi Arabia,480
2008-12-01,2008,12,Saudi Arabia,640
2009-01-01,2009,1,Saudi Arabia,830
2009-02-01,2009,2,Saudi Arabia,1410
2009-03-01,2009,3,Saudi Arabia,1030
2009-04-01,2009,4,Saudi Arabia,610
2009-05-01,2009,5,Saudi Arabia,470
2009-06-01,2009,6,Saudi Arabia,650
2009-07-01,2009,7,Saudi Arabia,3170
2009-08-01,2009,8,Saudi Arabia,1060
2009-09-01,2009,9,Saudi Arabia,700
2009-10-01,2009,10,Saudi Arabia,770
2009-11-01,2009,11,Saudi Arabia,800
2009-12-01,2009,12,Saudi Arabia,710
2010-01-01,2010,1,Saudi Arabia,1200
2010-02-01,2010,2,Saudi Arabia,2200
2010-03-01,2010,3,Saudi Arabia,980
2010-04-01,2010,4,Saudi Arabia,850
2010-05-01,2010,5,Saudi Arabia,600
2010-06-01,2010,6,Saudi Arabia,730
2010-07-01,2010,7,Saudi Arabia,3000
2010-08-01,2010,8,Saudi Arabia,740
2010-09-01,2010,9,Saudi Arabia,920
2010-10-01,2010,10,Saudi Arabia,760
2010-11-01,2010,11,Saudi Arabia,660
2010-12-01,2010,12,Saudi Arabia,820
2011-01-01,2011,1,Saudi Arabia,1190
2011-02-01,2011,2,Saudi Arabia,2420
2011-03-01,2011,3,Saudi Arabia,900
2011-04-01,2011,4,Saudi Arabia,570
2011-05-01,2011,5,Saudi Arabia,570
2011-06-01,2011,6,Saudi Arabia,1190
2011-07-01,2011,7,Saudi Arabia,2410
2011-08-01,2011,8,Saudi Arabia,890
2011-09-01,2011,9,Saudi Arabia,1010
2011-10-01,2011,10,Saudi Arabia,690
2011-11-01,2011,11,Saudi Arabia,770
2011-12-01,2011,12,Saudi Arabia,760
2012-01-01,2012,1,Saudi Arabia,1270
2012-02-01,2012,2,Saudi Arabia,2960
2012-03-01,2012,3,Saudi Arabia,970
2012-04-01,2012,4,Saudi Arabia,560
2012-05-01,2012,5,Saudi Arabia,660
2012-06-01,2012,6,Saudi Arabia,2020
2012-07-01,2012,7,Saudi Arabia,1850
2012-08-01,2012,8,Saudi Arabia,900
2012-09-01,2012,9,Saudi Arabia,620
2012-10-01,2012,10,Saudi Arabia,770
2012-11-01,2012,11,Saudi Arabia,540
2012-12-01,2012,12,Saudi Arabia,530
2013-01-01,2013,1,Saudi Arabia,1350
2013-02-01,2013,2,Saudi Arabia,1910
2013-03-01,2013,3,Saudi Arabia,1480
2013-04-01,2013,4,Saudi Arabia,820
2013-05-01,2013,5,Saudi Arabia,650
2013-06-01,2013,6,Saudi Arabia,1730
2013-07-01,2013,7,Saudi Arabia,1210
2013-08-01,2013,8,Saudi Arabia,1450
2013-09-01,2013,9,Saudi Arabia,590
2013-10-01,2013,10,Saudi Arabia,840
2013-11-01,2013,11,Saudi Arabia,580
2013-12-01,2013,12,Saudi Arabia,990
2014-01-01,2014,1,Saudi Arabia,1330
2014-02-01,2014,2,Saudi Arabia,2140
2014-03-01,2014,3,Saudi Arabia,1380
2014-04-01,2014,4,Saudi Arabia,700
2014-05-01,2014,5,Saudi Arabia,640
2014-06-01,2014,6,Saudi Arabia,1330
2014-07-01,2014,7,Saudi Arabia,1450
2014-08-01,2014,8,Saudi Arabia,2420
2014-09-01,2014,9,Saudi Arabia,800
2014-10-01,2014,10,Saudi Arabia,950
2014-11-01,2014,11,Saudi Arabia,830
2014-12-01,2014,12,Saudi Arabia,1270
2015-01-01,2015,1,Saudi Arabia,1550
2015-02-01,2015,2,Saudi Arabia,2200
2015-03-01,2015,3,Saudi Arabia,1470
2015-04-01,2015,4,Saudi Arabia,850
2015-05-01,2015,5,Saudi Arabia,710
2015-06-01,2015,6,Saudi Arabia,1020
2015-07-01,2015,7,Saudi Arabia,2220
2015-08-01,2015,8,Saudi Arabia,1190
2015-09-01,2015,9,Saudi Arabia,1020
2015-10-01,2015,10,Saudi Arabia,760
2015-11-01,2015,11,Saudi Arabia,710
2015-12-01,2015,12,Saudi Arabia,1180
2016-01-01,2016,1,Saudi Arabia,1430
2016-02-01,2016,2,Saudi Arabia,2370
2016-03-01,2016,3,Saudi Arabia,1120
2016-04-01,2016,4,Saudi Arabia,480
2016-05-01,2016,5,Saudi Arabia,630
2016-06-01,2016,6,Saudi Arabia,950
2016-07-01,2016,7,Saudi Arabia,2220
2016-08-01,2016,8,Saudi Arabia,1330
2016-09-01,2016,9,Saudi Arabia,750
2016-10-01,2016,10,Saudi Arabia,550
2016-11-01,2016,11,Saudi Arabia,660
2016-12-01,2016,12,Saudi Arabia,1310
2017-01-01,2017,1,Saudi Arabia,1120
2017-02-01,2017,2,Saudi Arabia,2210
2017-03-01,2017,3,Saudi Arabia,1080
2017-04-01,2017,4,Saudi Arabia,770
2017-05-01,2017,5,Saudi Arabia,580
2017-06-01,2017,6,Saudi Arabia,1000
2017-07-01,2017,7,Saudi Arabia,1950
2017-08-01,2017,8,Saudi Arabia,1300
2017-09-01,2017,9,Saudi Arabia,640
2017-10-01,2017,10,Saudi Arabia,490
2017-11-01,2017,11,Saudi Arabia,680
2017-12-01,2017,12,Saudi Arabia,970
2018-01-01,2018,1,Saudi Arabia,1270
2018-02-01,2018,2,Saudi Arabia,1960
2018-03-01,2018,3,Saudi Arabia,990
2018-04-01,2018,4,Saudi Arabia,640
2018-05-01,2018,5,Saudi Arabia,640
2018-06-01,2018,6,Saudi Arabia,1410
2018-07-01,2018,7,Saudi Arabia,2040
2018-08-01,2018,8,Saudi Arabia,1510
2018-09-01,2018,9,Saudi Arabia,780
2018-10-01,2018,10,Saudi Arabia,770
2018-11-01,2018,11,Saudi Arabia,580
2018-12-01,2018,12,Saudi Arabia,1170
2019-01-01,2019,1,Saudi Arabia,1150
2019-02-01,2019,2,Saudi Arabia,1810
2019-03-01,2019,3,Saudi Arabia,1240
2019-04-01,2019,4,Saudi Arabia,920
2019-05-01,2019,5,Saudi Arabia,930
2019-06-01,2019,6,Saudi Arabia,1460
2019-07-01,2019,7,Saudi Arabia,1860
2019-08-01,2019,8,Saudi Arabia,1350
2019-09-01,2019,9,Saudi Arabia,760
2019-10-01,2019,10,Saudi Arabia,900
2019-11-01,2019,11,Saudi Arabia,780
2019-12-01,2019,12,Saudi Arabia,1350
2020-01-01,2020,1,Saudi Arabia,1400
2020-02-01,2020,2,Saudi Arabia,2150
2020-03-01,2020,3,Saudi Arabia,630
2020-04-01,2020,4,Saudi Arabia,10
2020-05-01,2020,5,Saudi Arabia,30
2020-06-01,2020,6,Saudi Arabia,30
2020-07-01,2020,7,Saudi Arabia,0
2020-08-01,2020,8,Saudi Arabia,10
2020-09-01,2020,9,Saudi Arabia,10
2020-10-01,2020,10,Saudi Arabia,20
2020-11-01,2020,11,Saudi Arabia,30
2020-12-01,2020,12,Saudi Arabia,30
2021-01-01,2021,1,Saudi Arabia,30
2021-02-01,2021,2,Saudi Arabia,30
2021-03-01,2021,3,Saudi Arabia,20
2021-04-01,2021,4,Saudi Arabia,30
2021-05-01,2021,5,Saudi Arabia,30
2021-06-01,2021,6,Saudi Arabia,50
2021-07-01,2021,7,Saudi Arabia,20
2021-08-01,2021,8,Saudi Arabia,0
2021-09-01,2021,9,Saudi Arabia,10
2021-10-01,2021,10,Saudi Arabia,10
2021-11-01,2021,11,Saudi Arabia,120
2021-12-01,2021,12,Saudi Arabia,260
2022-01-01,2022,1,Saudi Arabia,280
2022-02-01,2022,2,Saudi Arabia,410
2022-03-01,2022,3,Saudi Arabia,440
2022-04-01,2022,4,Saudi Arabia,360
2022-05-01,2022,5,Saudi Arabia,330
2022-06-01,2022,6,Saudi Arabia,450
2022-07-01,2022,7,Saudi Arabia,880
2022-08-01,2022,8,Saudi Arabia,510
2022-09-01,2022,9,Saudi Arabia,360
2022-10-01,2022,10,Saudi Arabia,630
2022-11-01,2022,11,Saudi Arabia,570
2022-12-01,2022,12,Saudi Arabia,830
2023-01-01,2023,1,Saudi Arabia,670
2023-02-01,2023,2,Saudi Arabia,1010
2023-03-01,2023,3,Saudi Arabia,590
2023-04-01,2023,4,Saudi Arabia,650
2023-05-01,2023,5,Saudi Arabia,550
2023-06-01,2023,6,Saudi Arabia,870
2023-07-01,2023,7,Saudi Arabia,1370
2023-08-01,2023,8,Saudi Arabia,740
2023-09-01,2023,9,Saudi Arabia,660
2023-10-01,2023,10,Saudi Arabia,560
2023-11-01,2023,11,Saudi Arabia,500
2023-12-01,2023,12,Saudi Arabia,1260
2024-01-01,2024,1,Saudi Arabia,810
2024-02-01,2024,2,Saudi Arabia,1160
2024-03-01,2024,3,Saudi Arabia,640
2024-04-01,2024,4,Saudi Arabia,650
2024-05-01,2024,5,Saudi Arabia,580
2024-06-01,2024,6,Saudi Arabia,1500
2024-07-01,2024,7,Saudi Arabia,1150
2024-08-01,2024,8,Saudi Arabia,740
2024-09-01,2024,9,Saudi Arabia,670
2024-10-01,2024,10,Saudi Arabia,600
2024-11-01,2024,11,Saudi Arabia,770
2024-12-01,2024,12,Saudi Arabia,1330
2025-01-01,2025,1,Saudi Arabia,1030
2025-02-01,2025,2,Saudi Arabia,1560
2025-03-01,2025,3,Saudi Arabia,1420
2025-04-01,2025,4,Saudi Arabia,590
2025-05-01,2025,5,Saudi Arabia,790
2025-06-01,2025,6,Saudi Arabia,1090
2025-07-01,2025,7,Saudi Arabia,1560
2025-08-01,2025,8,Saudi Arabia,1040
2025-09-01,2025,9,Saudi Arabia,640
2025-10-01,2025,10,Saudi Arabia,610
2025-11-01,2025,11,Saudi Arabia,760
2025-12-01,2025,12,Saudi Arabia,1580
2026-01-01,2026,1,Saudi Arabia,1150
2026-02-01,2026,2,Saudi Arabia,1210
1991-01-01,1991,1,United Arab Emirates,90
1991-02-01,1991,2,United Arab Emirates,60
1991-03-01,1991,3,United Arab Emirates,130
1991-04-01,1991,4,United Arab Emirates,60
1991-05-01,1991,5,United Arab Emirates,100
1991-06-01,1991,6,United Arab Emirates,40
1991-07-01,1991,7,United Arab Emirates,80
1991-08-01,1991,8,United Arab Emirates,170
1991-09-01,1991,9,United Arab Emirates,50
1991-10-01,1991,10,United Arab Emirates,60
1991-11-01,1991,11,United Arab Emirates,20
1991-12-01,1991,12,United Arab Emirates,290
1992-01-01,1992,1,United Arab Emirates,60
1992-02-01,1992,2,United Arab Emirates,110
1992-03-01,1992,3,United Arab Emirates,210
1992-04-01,1992,4,United Arab Emirates,170
1992-05-01,1992,5,United Arab Emirates,50
1992-06-01,1992,6,United Arab Emirates,290
1992-07-01,1992,7,United Arab Emirates,150
1992-08-01,1992,8,United Arab Emirates,260
1992-09-01,1992,9,United Arab Emirates,140
1992-10-01,1992,10,United Arab Emirates,150
1992-11-01,1992,11,United Arab Emirates,60
1992-12-01,1992,12,United Arab Emirates,190
1993-01-01,1993,1,United Arab Emirates,20
1993-02-01,1993,2,United Arab Emirates,70
1993-03-01,1993,3,United Arab Emirates,240
1993-04-01,1993,4,United Arab Emirates,140
1993-05-01,1993,5,United Arab Emirates,40
1993-06-01,1993,6,United Arab Emirates,140
1993-07-01,1993,7,United Arab Emirates,370
1993-08-01,1993,8,United Arab Emirates,330
1993-09-01,1993,9,United Arab Emirates,170
1993-10-01,1993,10,United Arab Emirates,100
1993-11-01,1993,11,United Arab Emirates,100
1993-12-01,1993,12,United Arab Emirates,230
1994-01-01,1994,1,United Arab Emirates,50
1994-02-01,1994,2,United Arab Emirates,180
1994-03-01,1994,3,United Arab Emirates,320
1994-04-01,1994,4,United Arab Emirates,160
1994-05-01,1994,5,United Arab Emirates,110
1994-06-01,1994,6,United Arab Emirates,200
1994-07-01,1994,7,United Arab Emirates,510
1994-08-01,1994,8,United Arab Emirates,400
1994-09-01,1994,9,United Arab Emirates,180
1994-10-01,1994,10,United Arab Emirates,190
1994-11-01,1994,11,United Arab Emirates,230
1994-12-01,1994,12,United Arab Emirates,290
1995-01-01,1995,1,United Arab Emirates,310
1995-02-01,1995,2,United Arab Emirates,120
1995-03-01,1995,3,United Arab Emirates,110
1995-04-01,1995,4,United Arab Emirates,200
1995-05-01,1995,5,United Arab Emirates,90
1995-06-01,1995,6,United Arab Emirates,390
1995-07-01,1995,7,United Arab Emirates,480
1995-08-01,1995,8,United Arab Emirates,570
1995-09-01,1995,9,United Arab Emirates,260
1995-10-01,1995,10,United Arab Emirates,160
1995-11-01,1995,11,United Arab Emirates,220
1995-12-01,1995,12,United Arab Emirates,350
1996-01-01,1996,1,United Arab Emirates,300
1996-02-01,1996,2,United Arab Emirates,120
1996-03-01,1996,3,United Arab Emirates,180
1996-04-01,1996,4,United Arab Emirates,360
1996-05-01,1996,5,United Arab Emirates,150
1996-06-01,1996,6,United Arab Emirates,320
1996-07-01,1996,7,United Arab Emirates,1590
1996-08-01,1996,8,United Arab Emirates,1130
1996-09-01,1996,9,United Arab Emirates,380
1996-10-01,1996,10,United Arab Emirates,390
1996-11-01,1996,11,United Arab Emirates,250
1996-12-01,1996,12,United Arab Emirates,600
1997-01-01,1997,1,United Arab Emirates,240
1997-02-01,1997,2,United Arab Emirates,350
1997-03-01,1997,3,United Arab Emirates,410
1997-04-01,1997,4,United Arab Emirates,150
1997-05-01,1997,5,United Arab Emirates,300
1997-06-01,1997,6,United Arab Emirates,550
1997-07-01,1997,7,United Arab Emirates,1310
1997-08-01,1997,8,United Arab Emirates,1050
1997-09-01,1997,9,United Arab Emirates,310
1997-10-01,1997,10,United Arab Emirates,430
1997-11-01,1997,11,United Arab Emirates,240
1997-12-01,1997,12,United Arab Emirates,490
1998-01-01,1998,1,United Arab Emirates,310
1998-02-01,1998,2,United Arab Emirates,430
1998-03-01,1998,3,United Arab Emirates,430
1998-04-01,1998,4,United Arab Emirates,340
1998-05-01,1998,5,United Arab Emirates,220
1998-06-01,1998,6,United Arab Emirates,630
1998-07-01,1998,7,United Arab Emirates,2690
1998-08-01,1998,8,United Arab Emirates,1870
1998-09-01,1998,9,United Arab Emirates,750
1998-10-01,1998,10,United Arab Emirates,410
1998-11-01,1998,11,United Arab Emirates,720
1998-12-01,1998,12,United Arab Emirates,1360
1999-01-01,1999,1,United Arab Emirates,980
1999-02-01,1999,2,United Arab Emirates,630
1999-03-01,1999,3,United Arab Emirates,860
1999-04-01,1999,4,United Arab Emirates,450
1999-05-01,1999,5,United Arab Emirates,370
1999-06-01,1999,6,United Arab Emirates,910
1999-07-01,1999,7,United Arab Emirates,4270
1999-08-01,1999,8,United Arab Emirates,2540
1999-09-01,1999,9,United Arab Emirates,450
1999-10-01,1999,10,United Arab Emirates,510
1999-11-01,1999,11,United Arab Emirates,490
1999-12-01,1999,12,United Arab Emirates,1790
2000-01-01,2000,1,United Arab Emirates,500
2000-02-01,2000,2,United Arab Emirates,660
2000-03-01,2000,3,United Arab Emirates,570
2000-04-01,2000,4,United Arab Emirates,300
2000-05-01,2000,5,United Arab Emirates,490
2000-06-01,2000,6,United Arab Emirates,1110
2000-07-01,2000,7,United Arab Emirates,3500
2000-08-01,2000,8,United Arab Emirates,3140
2000-09-01,2000,9,United Arab Emirates,590
2000-10-01,2000,10,United Arab Emirates,540
2000-11-01,2000,11,United Arab Emirates,660
2000-12-01,2000,12,United Arab Emirates,1390
2001-01-01,2001,1,United Arab Emirates,620
2001-02-01,2001,2,United Arab Emirates,530
2001-03-01,2001,3,United Arab Emirates,910
2001-04-01,2001,4,United Arab Emirates,790
2001-05-01,2001,5,United Arab Emirates,690
2001-06-01,2001,6,United Arab Emirates,1010
2001-07-01,2001,7,United Arab Emirates,3480
2001-08-01,2001,8,United Arab Emirates,2510
2001-09-01,2001,9,United Arab Emirates,550
2001-10-01,2001,10,United Arab Emirates,620
2001-11-01,2001,11,United Arab Emirates,700
2001-12-01,2001,12,United Arab Emirates,1560
2002-01-01,2002,1,United Arab Emirates,910
2002-02-01,2002,2,United Arab Emirates,890
2002-03-01,2002,3,United Arab Emirates,580
2002-04-01,2002,4,United Arab Emirates,480
2002-05-01,2002,5,United Arab Emirates,380
2002-06-01,2002,6,United Arab Emirates,1140
2002-07-01,2002,7,United Arab Emirates,2780
2002-08-01,2002,8,United Arab Emirates,2140
2002-09-01,2002,9,United Arab Emirates,780
2002-10-01,2002,10,United Arab Emirates,860
2002-11-01,2002,11,United Arab Emirates,1050
2002-12-01,2002,12,United Arab Emirates,1310
2003-01-01,2003,1,United Arab Emirates,930
2003-02-01,2003,2,United Arab Emirates,1120
2003-03-01,2003,3,United Arab Emirates,1100
2003-04-01,2003,4,United Arab Emirates,1010
2003-05-01,2003,5,United Arab Emirates,570
2003-06-01,2003,6,United Arab Emirates,1300
2003-07-01,2003,7,United Arab Emirates,2820
2003-08-01,2003,8,United Arab Emirates,2340
2003-09-01,2003,9,United Arab Emirates,700
2003-10-01,2003,10,United Arab Emirates,1050
2003-11-01,2003,11,United Arab Emirates,1150
2003-12-01,2003,12,United Arab Emirates,1140
2004-01-01,2004,1,United Arab Emirates,1020
2004-02-01,2004,2,United Arab Emirates,1160
2004-03-01,2004,3,United Arab Emirates,930
2004-04-01,2004,4,United Arab Emirates,1070
2004-05-01,2004,5,United Arab Emirates,830
2004-06-01,2004,6,United Arab Emirates,1670
2004-07-01,2004,7,United Arab Emirates,5110
2004-08-01,2004,8,United Arab Emirates,3060
2004-09-01,2004,9,United Arab Emirates,760
2004-10-01,2004,10,United Arab Emirates,820
2004-11-01,2004,11,United Arab Emirates,930
2004-12-01,2004,12,United Arab Emirates,1300
2005-01-01,2005,1,United Arab Emirates,980
2005-02-01,2005,2,United Arab Emirates,890
2005-03-01,2005,3,United Arab Emirates,1180
2005-04-01,2005,4,United Arab Emirates,1130
2005-05-01,2005,5,United Arab Emirates,670
2005-06-01,2005,6,United Arab Emirates,1440
2005-07-01,2005,7,United Arab Emirates,4750
2005-08-01,2005,8,United Arab Emirates,3360
2005-09-01,2005,9,United Arab Emirates,1020
2005-10-01,2005,10,United Arab Emirates,1020
2005-11-01,2005,11,United Arab Emirates,1040
2005-12-01,2005,12,United Arab Emirates,1760
2006-01-01,2006,1,United Arab Emirates,860
2006-02-01,2006,2,United Arab Emirates,940
2006-03-01,2006,3,United Arab Emirates,780
2006-04-01,2006,4,United Arab Emirates,1110
2006-05-01,2006,5,United Arab Emirates,740
2006-06-01,2006,6,United Arab Emirates,1550
2006-07-01,2006,7,United Arab Emirates,5340
2006-08-01,2006,8,United Arab Emirates,3090
2006-09-01,2006,9,United Arab Emirates,1220
2006-10-01,2006,10,United Arab Emirates,1090
2006-11-01,2006,11,United Arab Emirates,1340
2006-12-01,2006,12,United Arab Emirates,1910
2007-01-01,2007,1,United Arab Emirates,1280
2007-02-01,2007,2,United Arab Emirates,1560
2007-03-01,2007,3,United Arab Emirates,1460
2007-04-01,2007,4,United Arab Emirates,1440
2007-05-01,2007,5,United Arab Emirates,1330
2007-06-01,2007,6,United Arab Emirates,2550
2007-07-01,2007,7,United Arab Emirates,6730
2007-08-01,2007,8,United Arab Emirates,3150
2007-09-01,2007,9,United Arab Emirates,1280
2007-10-01,2007,10,United Arab Emirates,1710
2007-11-01,2007,11,United Arab Emirates,1620
2007-12-01,2007,12,United Arab Emirates,2550
2008-01-01,2008,1,United Arab Emirates,1440
2008-02-01,2008,2,United Arab Emirates,2270
2008-03-01,2008,3,United Arab Emirates,1500
2008-04-01,2008,4,United Arab Emirates,2100
2008-05-01,2008,5,United Arab Emirates,1500
2008-06-01,2008,6,United Arab Emirates,2870
2008-07-01,2008,7,United Arab Emirates,7780
2008-08-01,2008,8,United Arab Emirates,4050
2008-09-01,2008,9,United Arab Emirates,1670
2008-10-01,2008,10,United Arab Emirates,1920
2008-11-01,2008,11,United Arab Emirates,1940
2008-12-01,2008,12,United Arab Emirates,3430
2009-01-01,2009,1,United Arab Emirates,1690
2009-02-01,2009,2,United Arab Emirates,2010
2009-03-01,2009,3,United Arab Emirates,2290
2009-04-01,2009,4,United Arab Emirates,2540
2009-05-01,2009,5,United Arab Emirates,1480
2009-06-01,2009,6,United Arab Emirates,2890
2009-07-01,2009,7,United Arab Emirates,5180
2009-08-01,2009,8,United Arab Emirates,2490
2009-09-01,2009,9,United Arab Emirates,1980
2009-10-01,2009,10,United Arab Emirates,1730
2009-11-01,2009,11,United Arab Emirates,1710
